dcv	W_p1_a
dcv	W_p1_b
dcv	W_p1_c
dcv	K_p1_a
dcv	K_p1_b
dcv	K_p1_c
dcv	I_p1_a
dcv	I_p1_b
dcv	I_p1_c
dcv	W_p2_a
dcv	W_p2_b
dcv	W_p2_c
dcv	K_p2_a
dcv	K_p2_b
dcv	K_p2_c
dcv	I_p2_a
dcv	I_p2_b
dcv	I_p2_c
dcv	W_p3_a
dcv	W_p3_b
dcv	W_p3_c
dcv	K_p3_a
dcv	K_p3_b
dcv	K_p3_c
dcv	K_p5_a
dcv	K_p5_b
dcv	K_p5_c
dcv	K_p10_a
dcv	K_p10_b
dcv	K_p10_c
dcv	I_p5_a
dcv	I_p5_b
dcv	I_p5_c
dcv	W_p10_b
dcv	I_p10_a
dcv	I_p10_b
dcv	I_p10_c
dcv	I_p3_a
dcv	I_p3_b
dcv	I_p3_c
dcv	W_p5_a
dcv	W_p5_b
dcv	W_p5_c
